date,day_of_week,week_start,month,is_weekend,user_id,income_inr,total_expenses_inr,essential_expenses_inr,discretionary_expenses_inr,housing_inr,food_inr,transport_inr,utilities_inr,debt_payment_inr,education_inr,healthcare_inr,dining_inr,shopping_inr,entertainment_inr,subscriptions_inr,net_cash_flow_inr,daily_budget_inr,budget_variance_inr,cash_balance_inr,debt_balance_inr,study_subject,study_hours,focus_rating,focus_score,tasks_planned,tasks_completed,study_tool,learning_risk_score,exercise_scheduled,exercise_completed,exercise_minutes,exercise_streak,reading_scheduled,reading_completed,reading_minutes,reading_streak,meditation_scheduled,meditation_completed,meditation_minutes,meditation_streak,sleep_before_11_scheduled,sleep_before_11_completed,sleep_before_11_streak,budget_review_scheduled,budget_review_completed,budget_review_streak,meal_prep_scheduled,meal_prep_completed,meal_prep_streak,habit_completion_rate,average_habit_streak,sleep_hours,steps,water_liters,mood_score,stress_score,screen_time_hours,savings_goal_progress,study_goal_progress,exercise_goal_progress,reading_goal_progress,debt_goal_progress,sleep_goal_progress,overall_goal_progress_score,financial_risk_score,academic_risk_score,behavioral_risk_score,overall_risk_score,compliance_score,risk_level,active_alerts,productivity_score
2026-02-18,Wednesday,2026-02-16,2026-02,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,3274,1553,1721,0,1159,394,0,0,0,0,0,1721,0,0,-3274,2100,1174,234350,132000,Data Analytics,1.9,5,97,4,4,Video and notes,5,false,false,0,4,true,true,38,3,true,false,0,0,true,true,7,false,false,24,true,true,1,0.75,6.5,7.4,4735,2.2,3.8,2,5,1.5,0.2143,0.4,1.5,0.5,1.0278,69,46,5,16,25,90,LOW,0,91
2026-02-19,Thursday,2026-02-16,2026-02,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1069,1069,0,0,679,390,0,0,0,0,0,0,0,0,-1069,2100,-1031,233281,132000,,0,,,0,0,,62,true,true,32,5,true,true,35,4,true,true,13,1,true,true,8,false,false,24,false,false,1,1,7.2,7,10402,2,3.5,2.2,4.7,1.5,0.2143,0.6,1.4,0.5,0.9722,71,46,62,3,39,83,MEDIUM,0,60
2026-02-20,Friday,2026-02-16,2026-02,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,916,916,0,0,788,128,0,0,0,0,0,0,0,0,-916,2100,-1184,232365,132000,System Design,2.4,4,81,3,3,Video and notes,19,true,true,53,6,true,false,0,0,true,true,11,2,true,true,9,false,false,24,false,false,1,0.75,7,7.3,8550,1.9,4,2.8,4.9,1.5,0.3857,0.8,0,0.5,1.0139,61,47,19,16,30,87,LOW,0,84
2026-02-21,Saturday,2026-02-16,2026-02,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1089,387,702,0,387,0,0,0,0,0,0,0,702,0,-1089,2600,-1511,231276,132000,,0,,,0,0,,62,true,true,45,7,true,true,43,1,true,false,0,0,true,true,10,false,false,24,false,false,1,0.75,7.2,7.3,11303,1.9,3.9,2.2,6.2,1.5,0.3857,1,1.5,0.5,1.0139,81,47,62,16,43,78,MEDIUM,0,53
2026-02-22,Sunday,2026-02-16,2026-02,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,744,0,744,0,0,0,0,0,0,0,0,0,744,0,-744,2600,-1856,230532,132000,Data Analytics,2.2,4,83,6,5,Video and notes,17,false,false,0,7,true,true,41,2,true,true,15,1,true,true,11,true,true,25,true,true,2,1,8,7.3,6678,2.2,3.6,1.9,6.1,1.5,0.5429,1,1.5,0.5,1.0139,84,48,17,3,26,91,LOW,0,88
2026-02-23,Monday,2026-02-23,2026-02,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1002,1002,0,0,630,372,0,0,0,0,0,0,0,0,-1002,2100,-1098,229530,132000,,0,,,0,0,,62,true,false,0,0,true,true,30,3,true,true,16,2,true,true,12,false,false,25,false,false,2,0.75,7.3,6.9,5939,1.7,3.8,2,5.6,1.5,0,0,1.2,0.5,0.9583,58,48,62,16,43,78,MEDIUM,0,53
2026-02-24,Tuesday,2026-02-23,2026-02,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,948,948,0,0,318,0,0,0,630,0,0,0,0,0,-948,2100,-1152,228582,132000,Database Systems,2.8,4,84,2,2,Video and notes,16,true,true,34,1,true,true,39,4,true,true,15,3,true,true,13,false,false,25,false,false,2,1,8,7.3,8461,1.7,4.4,1.9,4.5,1.5,0.2,0.2,1.5,0.5,1.0139,65,49,16,3,26,91,LOW,0,93
2026-02-25,Wednesday,2026-02-23,2026-02,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,749,749,0,0,357,392,0,0,0,0,0,0,0,0,-749,2100,-1351,227833,132000,,0,,,0,0,,62,false,false,0,1,true,true,42,5,true,true,16,4,true,true,14,false,false,25,true,true,3,1,8.7,6.9,4057,2.1,3.3,2.7,5.6,1.5,0.2,0.2,1.5,0.5,0.9583,64,49,62,3,40,82,MEDIUM,0,60
2026-02-26,Thursday,2026-02-23,2026-02,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1503,408,1095,0,0,408,0,0,0,0,1095,0,0,0,-1503,2100,-597,226330,132000,,0,,,0,0,,62,true,true,45,2,true,true,29,6,true,true,9,5,true,true,15,false,false,25,false,false,3,1,9.3,7.2,10868,2.1,3.4,1.9,5.3,1.5,0.2,0.4,1.16,0.5,1,68,50,62,3,40,82,MEDIUM,0,60
2026-02-27,Friday,2026-02-23,2026-02,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,350,350,0,0,0,350,0,0,0,0,0,0,0,0,-350,2100,-1750,225980,132000,,0,,,0,0,,62,true,true,50,3,true,true,37,7,true,true,10,6,true,false,0,false,false,25,false,false,3,0.75,7.3,6.7,9889,2,3.8,2.3,5.6,1.5,0.2,0.6,1.48,0.5,0.9306,71,50,62,16,44,77,MEDIUM,0,53
2026-02-28,Saturday,2026-02-23,2026-02,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,-2600,225980,132000,,0,,,0,0,,62,true,false,0,0,true,false,0,0,true,true,12,7,true,true,1,false,false,25,false,false,3,0.5,6,7.2,6771,1.7,4.1,2.2,5.5,1.5,0.2,0.6,0,0.5,1,55,50,62,31,48,73,MEDIUM,0,45
2026-03-01,Sunday,2026-02-23,2026-03,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000,2600,-2600,310980,132000,,0,,,0,0,,62,false,false,0,0,true,false,0,0,true,false,0,0,true,false,0,true,true,26,true,true,4,0.4,5,7.3,5002,1.9,3.8,1.9,6.1,1.5,0.2,0.6,0,0.5,1.0139,55,20,62,38,38,79,MEDIUM,1,42
2026-03-02,Monday,2026-03-02,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,22928,22928,0,22000,753,175,0,0,0,0,0,0,0,0,-22928,2100,20828,288052,132000,,0,,,0,0,,62,true,true,43,1,true,true,26,1,true,true,17,1,true,true,1,false,false,26,false,false,4,1,5.7,7.6,9009,1.7,3.5,2.3,5.2,1.5,0,0.2,1.04,0.5,1.0556,62,42,62,3,37,84,LOW,1,60
2026-03-03,Tuesday,2026-03-02,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,684,684,0,0,433,251,0,0,0,0,0,0,0,0,-684,2100,-1416,287368,132000,Communication Skills,2.4,5,98,6,6,Flashcards,5,true,true,44,2,true,true,33,2,true,true,12,2,true,false,0,false,false,26,false,false,4,0.75,6,7.5,9632,1.8,4.1,1.7,4.6,1.5,0.1714,0.4,1.32,0.5,1.0417,68,33,5,16,20,93,LOW,0,92
2026-03-04,Wednesday,2026-03-02,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,415,415,0,0,0,415,0,0,0,0,0,0,0,0,-415,2100,-1685,286953,132000,Data Structures,1.8,3,64,6,5,Practice problems,38,false,false,0,2,true,true,37,3,true,true,13,3,true,true,1,false,false,26,true,true,5,1,6.7,6.5,7087,1.8,4.2,2,4.6,1.5,0.3,0.4,1.48,0.5,0.9028,68,33,38,3,26,91,LOW,0,80
2026-03-05,Thursday,2026-03-02,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,4336,4336,0,0,337,174,3825,0,0,0,0,0,0,0,-4336,2100,2236,282617,132000,System Design,1.9,4,80,6,5,Flashcards,21,true,true,30,3,true,false,0,0,true,true,11,4,true,true,2,false,false,26,false,false,5,0.75,6.7,6.6,9334,2,3.3,1.6,4.7,1.5,0.4357,0.6,0,0.5,0.9167,58,45,21,16,30,87,LOW,0,79
2026-03-06,Friday,2026-03-02,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,853,853,0,0,553,300,0,0,0,0,0,0,0,0,-853,2100,-1247,281764,132000,Mathematics,2.4,4,81,4,4,Video and notes,19,true,false,0,0,true,true,24,1,true,true,9,5,true,true,3,false,false,26,false,false,5,0.75,6.7,7.3,6465,1.6,4.2,1.5,5,1.5,0.6071,0.6,0.96,0.5,1.0139,78,35,19,16,25,90,LOW,0,84
2026-03-07,Saturday,2026-03-02,2026-03,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1347,899,448,0,0,0,899,0,0,0,448,0,0,0,-1347,2600,-1253,280417,132000,,0,,,0,0,,62,true,true,42,1,true,true,40,2,true,true,9,6,true,false,0,false,false,26,false,false,5,0.75,6.7,8,11186,1.7,4.4,2.5,7,1.5,0.6071,0.8,1.5,0.5,1.1111,82,36,62,20,39,81,MEDIUM,0,53
2026-03-08,Sunday,2026-03-02,2026-03,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1120,0,1120,0,0,0,0,0,0,0,321,0,0,799,-1120,2600,-1480,279297,132000,Communication Skills,1.7,5,97,3,3,Flashcards,5,false,false,0,1,true,true,24,3,true,true,14,7,true,true,1,true,true,27,true,false,0,0.8,6.5,7.5,7178,2,3.8,1.8,6.1,1.5,0.7286,0.8,0.96,0.5,1.0417,83,37,5,13,21,93,LOW,0,93
2026-03-09,Monday,2026-03-09,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1272,1272,0,0,956,316,0,0,0,0,0,0,0,0,-1272,2100,-828,278025,132000,Data Structures,1,5,92,6,6,Video and notes,16,true,true,41,2,true,true,26,4,true,false,0,0,true,false,0,false,false,27,false,false,0,0.5,5.5,6.8,8500,1.8,4.2,1.8,4.6,1.5,0.0714,0.2,1.04,0.5,0.9444,62,37,16,31,29,85,LOW,0,81
2026-03-10,Tuesday,2026-03-09,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,9006,9006,0,0,905,101,0,8000,0,0,0,0,0,0,-9006,2100,6906,269019,124000,Communication Skills,1.6,4,79,5,4,Practice problems,24,true,false,0,0,true,true,36,5,true,true,10,1,true,true,1,false,false,27,false,false,0,0.75,5.7,6.7,5497,2.1,4,1.9,4.5,1.5,0.1857,0.2,1.44,0.5833,0.9306,65,52,24,16,34,84,LOW,1,78
2026-03-11,Wednesday,2026-03-09,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,-2100,269019,124000,System Design,1.5,5,96,3,3,Practice problems,8,false,false,0,0,true,true,43,6,true,false,0,0,true,true,2,false,false,27,true,true,1,0.75,6,7.7,6590,1.7,3.5,1.6,4.8,1.5,0.2929,0.2,1.5,0.5833,1.0694,68,42,8,16,25,90,LOW,0,91
2026-03-12,Thursday,2026-03-09,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1019,1019,0,0,916,103,0,0,0,0,0,0,0,0,-1019,2100,-1081,268000,124000,Mathematics,2.2,3,66,3,2,Video and notes,34,true,true,29,1,true,true,33,7,true,true,18,1,true,true,3,false,false,27,false,false,1,1,6.7,7,10772,2.1,3.1,2.6,5.8,1.5,0.45,0.4,1.32,0.5833,0.9722,73,43,34,3,29,89,LOW,0,76
2026-03-13,Friday,2026-03-09,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,925,925,0,0,614,311,0,0,0,0,0,0,0,0,-925,2100,-1175,267075,124000,Mathematics,3,3,68,3,2,Video and notes,32,true,true,53,2,true,true,40,8,true,true,10,2,true,true,4,false,false,27,false,false,1,1,7.3,6.8,9980,2.2,3.4,1.9,4.5,1.5,0.6643,0.6,1.5,0.5833,0.9444,80,43,32,3,28,90,LOW,0,77
2026-03-14,Saturday,2026-03-09,2026-03,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,-2600,267075,124000,,0,,,0,0,,62,true,false,0,0,true,true,34,9,true,true,16,3,true,true,5,false,false,27,false,false,1,0.75,7.5,7.7,4401,1.7,3.4,2.4,5.9,1.5,0.6643,0.6,1.36,0.5833,1.0694,81,43,62,16,41,79,MEDIUM,0,53
2026-03-15,Sunday,2026-03-09,2026-03,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,465,465,0,0,465,0,0,0,0,0,0,0,0,0,-465,2600,-2135,266610,124000,Database Systems,1.5,5,93,4,4,Practice problems,11,false,false,0,0,true,false,0,0,true,true,9,4,true,false,0,true,false,0,true,true,2,0.4,1,7.1,7187,2,4.3,1.7,5.7,1.5,0.7714,0.6,0,0.5833,0.9861,66,43,11,37,32,82,LOW,1,79
2026-03-16,Monday,2026-03-16,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1186,1186,0,0,1046,140,0,0,0,0,0,0,0,0,-1186,2100,-914,265424,124000,Communication Skills,2.3,4,79,5,4,Flashcards,21,true,false,0,0,true,false,0,0,true,true,9,5,true,true,1,false,false,0,false,false,2,0.5,1.3,7.2,5454,2,4.2,2.2,5.1,1.5,0.1643,0,0,0.5833,1,46,44,21,31,33,83,LOW,0,71
2026-03-17,Tuesday,2026-03-16,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,128,128,0,0,0,128,0,0,0,0,0,0,0,0,-128,2100,-1972,265296,124000,System Design,2.6,4,82,2,2,Video and notes,18,true,true,39,1,true,true,40,1,true,true,9,6,true,false,0,false,false,0,false,false,2,0.75,1.7,7,11055,2,3.7,1.6,5.9,1.5,0.35,0.2,1.5,0.5833,0.9722,68,44,18,16,28,88,LOW,0,84
2026-03-18,Wednesday,2026-03-16,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,8408,400,400,0,0,0,400,0,0,0,0,0,0,0,0,8008,2100,-1700,273304,124000,Mathematics,2.5,4,82,5,5,Flashcards,18,false,false,0,1,true,true,23,2,true,false,0,0,true,true,1,false,false,0,true,true,3,0.75,1.2,7.3,4437,1.9,4.3,1.9,5.4,1.5,0.5286,0.2,0.92,0.5833,1.0139,71,42,18,16,28,88,LOW,0,84
2026-03-19,Thursday,2026-03-16,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1017,1017,0,0,880,137,0,0,0,0,0,0,0,0,-1017,2100,-1083,272287,124000,,0,,,0,0,,62,true,true,54,2,true,false,0,0,true,true,18,1,true,true,2,false,false,0,false,false,3,0.75,1.3,7.1,10492,2.1,4.3,2.2,4.7,1.5,0.5286,0.4,0,0.5833,0.9861,58,43,62,16,41,79,MEDIUM,0,53
2026-03-20,Friday,2026-03-16,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1334,1334,0,0,936,398,0,0,0,0,0,0,0,0,-1334,2100,-766,270953,124000,Data Analytics,1.8,4,77,6,5,Video and notes,25,true,false,0,0,true,true,34,1,true,false,0,0,true,true,3,false,false,0,false,false,3,0.5,1.2,6.7,7131,1.9,3.8,1.6,4.5,1.5,0.6571,0.4,1.36,0.5833,0.9306,76,43,25,31,34,82,LOW,0,70
2026-03-21,Saturday,2026-03-16,2026-03,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,851,0,851,0,0,0,0,0,0,0,851,0,0,0,-851,2600,-1749,270102,124000,,0,,,0,0,,62,true,true,48,1,true,true,32,2,true,false,0,0,true,false,0,false,false,0,false,false,3,0.5,1,7.9,8025,1.7,4.1,1.4,5.7,1.5,0.6571,0.6,1.28,0.5833,1.0972,81,44,62,31,46,74,MEDIUM,0,45
2026-03-22,Sunday,2026-03-16,2026-03,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,-2600,270102,124000,Data Structures,3.1,4,84,4,4,Video and notes,16,false,false,0,1,true,true,44,3,true,true,9,1,true,true,1,true,true,1,true,false,0,0.8,1.2,7.9,7128,2.1,3.5,2.1,6.3,1.5,0.8786,0.6,1.5,0.5833,1.0972,84,44,16,14,27,89,LOW,0,87
2026-03-23,Monday,2026-03-23,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1180,1180,0,0,926,254,0,0,0,0,0,0,0,0,-1180,2100,-920,268922,124000,Data Structures,2.9,4,85,2,2,Video and notes,15,true,true,54,2,true,true,35,4,true,true,17,2,true,true,2,false,false,1,false,false,0,1,1.8,6.6,8104,2,3.4,2.4,5.2,1.5,0.2071,0.2,1.4,0.5833,0.9167,65,44,15,3,24,92,LOW,0,93
2026-03-24,Tuesday,2026-03-23,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,94,94,0,0,0,94,0,0,0,0,0,0,0,0,-94,2100,-2006,268828,124000,Data Analytics,2,4,80,2,2,Practice problems,20,true,true,53,3,true,true,27,5,true,false,0,0,true,true,3,false,false,1,false,false,0,0.75,2,7.1,10609,2.1,3.7,2.3,4.8,1.5,0.35,0.4,1.08,0.5833,0.9861,72,44,20,16,29,87,LOW,0,84
2026-03-25,Wednesday,2026-03-23,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,247,247,0,0,0,247,0,0,0,0,0,0,0,0,-247,2100,-1853,268581,124000,Data Analytics,3.1,4,83,3,3,Video and notes,17,false,false,0,3,true,true,28,6,true,true,18,1,true,true,4,false,false,1,true,false,0,0.75,2.5,7.5,4801,2,4.5,1.6,4.8,1.5,0.5714,0.4,1.12,0.5833,1.0417,76,44,17,16,28,88,LOW,0,85
2026-03-26,Thursday,2026-03-23,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1976,1976,0,0,537,241,0,0,0,1198,0,0,0,0,-1976,2100,-124,266605,124000,,0,,,0,0,,62,true,false,0,0,true,true,44,7,true,true,14,2,true,true,5,false,false,1,false,false,0,0.75,2.5,6.7,6715,2,4.2,1.7,5.5,1.5,0.5714,0.4,1.5,0.5833,0.9306,75,45,62,16,42,79,MEDIUM,0,53
2026-03-27,Friday,2026-03-23,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,394,394,0,0,0,394,0,0,0,0,0,0,0,0,-394,2100,-1706,266211,124000,,0,,,0,0,,62,true,true,47,1,true,true,38,8,true,false,0,0,true,true,6,false,false,1,false,false,0,0.75,2.7,7.5,10972,2.1,4.4,1.9,4.7,1.5,0.5714,0.6,1.5,0.5833,1.0417,79,46,62,16,42,79,MEDIUM,0,53
2026-03-28,Saturday,2026-03-23,2026-03,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,-2600,266211,124000,,0,,,0,0,,62,true,true,39,2,true,true,41,9,true,false,0,0,true,false,0,false,false,1,false,false,0,0.5,2,7.8,10051,1.8,4,2.7,6.3,1.5,0.5714,0.8,1.5,0.5833,1.0833,83,46,62,32,47,73,MEDIUM,0,45
2026-03-29,Sunday,2026-03-23,2026-03,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,933,933,0,0,933,0,0,0,0,0,0,0,0,0,-933,2600,-1667,265278,124000,Mathematics,2,4,82,5,5,Flashcards,18,false,false,0,2,true,true,25,10,true,true,18,1,true,true,1,true,true,2,true,true,1,1,2.8,7.6,4233,2,3.7,2.7,6.7,1.5,0.7143,0.8,1,0.5833,1.0556,85,46,18,3,26,91,LOW,0,92
2026-03-30,Monday,2026-03-30,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,383,383,0,0,0,383,0,0,0,0,0,0,0,0,-383,2100,-1717,264895,124000,,0,,,0,0,,62,true,true,42,3,true,false,0,0,true,false,0,0,true,true,2,false,false,2,false,false,1,0.5,1.3,6.9,8434,1.6,4.2,2.2,4.7,1.5,0,0.2,0,0.5833,0.9583,46,46,62,31,47,73,MEDIUM,0,45
2026-03-31,Tuesday,2026-03-30,2026-03,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,402,402,0,0,0,402,0,0,0,0,0,0,0,0,-402,2100,-1698,264493,124000,Mathematics,2.4,4,81,3,3,Video and notes,19,true,true,40,4,true,true,26,1,true,true,17,1,true,false,0,false,false,2,false,false,1,0.75,1.5,7.4,8560,1.7,4.3,2,5.1,1.5,0.1714,0.4,1.04,0.5833,1.0278,69,46,19,16,30,87,LOW,0,84
2026-04-01,Wednesday,2026-03-30,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,88000,147,147,0,0,0,147,0,0,0,0,0,0,0,0,87853,2100,-1953,352346,124000,Communication Skills,3,4,83,5,5,Flashcards,17,false,false,0,4,true,false,0,0,true,true,12,2,true,true,1,false,false,2,true,true,2,0.75,1.8,6.5,3875,1.7,3.7,2.2,4.9,1.5,0.3857,0.4,0,0.5833,0.9028,55,20,17,16,18,94,LOW,0,85
2026-04-02,Thursday,2026-03-30,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,22229,22229,0,22000,0,229,0,0,0,0,0,0,0,0,-22229,2100,20129,330117,124000,Communication Skills,1.3,3,61,5,4,Practice problems,45,true,true,41,5,true,true,33,1,true,false,0,0,true,true,2,false,false,2,false,false,2,0.75,2,7,11100,2.1,3.9,1.7,5,1.5,0.4786,0.6,1.32,0.5833,0.9722,77,41,45,16,35,83,LOW,1,70
2026-04-03,Friday,2026-03-30,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1259,1259,0,0,1086,173,0,0,0,0,0,0,0,0,-1259,2100,-841,328858,124000,System Design,1.8,4,77,5,4,Video and notes,25,true,false,0,0,true,true,34,2,true,false,0,0,true,true,3,false,false,2,false,false,2,0.5,1.5,7.6,6991,1.9,4.1,2.4,5.5,1.5,0.6071,0.6,1.36,0.5833,1.0556,80,32,25,31,30,85,LOW,0,70
2026-04-04,Saturday,2026-03-30,2026-04,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,3729,0,3729,0,0,0,0,0,0,0,1114,2615,0,0,-3729,2600,1129,325129,124000,,0,,,0,0,,62,true,true,28,1,true,true,33,3,true,false,0,0,true,false,0,false,false,2,false,false,2,0.5,1.3,7.1,11219,1.9,4.1,2.3,5.5,1.5,0.6071,0.8,1.32,0.5833,0.9861,83,34,62,31,42,77,MEDIUM,0,45
2026-04-05,Sunday,2026-03-30,2026-04,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,4188,4188,0,0,287,0,3901,0,0,0,0,0,0,0,-4188,2600,1588,320941,124000,,0,,,0,0,,62,false,false,0,1,true,true,26,4,true,true,13,1,true,true,1,true,true,3,true,true,3,1,2.2,7.7,7053,2.3,4.3,1.7,5.5,1.5,0.6071,0.8,1.04,0.5833,1.0694,83,36,62,3,35,85,LOW,0,60
2026-04-06,Monday,2026-04-06,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,342,342,0,0,0,342,0,0,0,0,0,0,0,0,-342,2100,-1758,320599,124000,Database Systems,2.3,3,64,4,3,Video and notes,36,true,false,0,0,true,true,42,5,true,true,10,2,true,true,2,false,false,3,false,false,3,0.75,2.5,7.1,4737,1.9,3.6,2.5,4.7,1.5,0.1643,0,1.5,0.5833,0.9861,62,36,36,16,30,87,LOW,0,70
2026-04-07,Tuesday,2026-04-06,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1066,1066,0,0,0,167,899,0,0,0,0,0,0,0,-1066,2100,-1034,319533,124000,Data Analytics,1.7,4,81,4,4,Practice problems,21,true,true,34,1,true,true,33,6,true,true,15,3,true,true,3,false,false,3,false,false,3,1,3.2,7.5,11288,2.2,3.5,2.6,4.9,1.5,0.2857,0.2,1.32,0.5833,1.0417,68,37,21,3,23,93,LOW,0,91
2026-04-08,Wednesday,2026-04-06,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1100,301,799,0,0,301,0,0,0,0,0,0,0,799,-1100,2100,-1000,318433,124000,Communication Skills,1.8,4,79,4,4,Video and notes,23,false,false,0,1,true,true,23,7,true,false,0,0,true,true,4,false,false,3,true,true,4,0.75,3.2,6.5,7248,1.8,4,2,5.4,1.5,0.4143,0.2,0.92,0.5833,0.9028,67,37,23,16,27,88,LOW,0,83
2026-04-09,Thursday,2026-04-06,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,257,257,0,0,0,257,0,0,0,0,0,0,0,0,-257,2100,-1843,318176,124000,System Design,2.7,3,63,6,5,Video and notes,37,true,false,0,0,true,true,43,8,true,false,0,0,true,true,5,false,false,3,false,false,4,0.5,3.3,7,6408,1.9,3.8,2.5,4.9,1.5,0.6071,0.2,1.5,0.5833,0.9722,73,38,37,31,36,81,LOW,0,64
2026-04-10,Friday,2026-04-06,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,9097,8000,1097,0,0,0,0,8000,0,0,1097,0,0,0,-9097,2100,6997,309079,116000,System Design,3.2,3,69,5,4,Video and notes,31,true,true,48,1,true,true,34,9,true,true,18,1,true,true,6,false,false,3,false,false,4,1,4,7.2,9271,2.2,3.6,3,6,1.5,0.8357,0.4,1.36,0.6667,1,82,52,31,3,32,87,LOW,1,81
2026-04-11,Saturday,2026-04-06,2026-04,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,-2600,309079,116000,,0,,,0,0,,62,true,true,51,2,true,true,45,10,true,true,14,2,true,true,7,false,false,3,false,false,4,1,4.7,7.7,10977,1.8,3.8,3.1,5.9,1.5,0.8357,0.6,1.5,0.6667,1.0694,85,42,62,3,37,84,LOW,0,60
2026-04-12,Sunday,2026-04-06,2026-04,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,3684,1080,2604,0,1080,0,0,0,0,0,1160,0,1444,0,-3684,2600,1084,305395,116000,Data Analytics,3.2,4,84,6,6,Video and notes,16,false,false,0,2,true,true,27,11,true,true,11,3,true,false,0,true,true,4,true,true,5,0.8,4.2,7.7,6325,2.2,4.1,2,5.5,1.5,1.0643,0.6,1.08,0.6667,1.0694,88,44,16,12,27,89,LOW,0,87
2026-04-13,Monday,2026-04-13,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,269,269,0,0,0,269,0,0,0,0,0,0,0,0,-269,2100,-1831,305126,116000,Data Analytics,3.1,4,85,6,6,Video and notes,15,true,true,32,3,true,true,33,12,true,true,12,4,true,true,1,false,false,4,false,false,5,1,4.8,7.5,9672,2.1,4.4,1.8,4.5,1.5,0.2214,0.2,1.32,0.6667,1.0417,68,44,15,3,24,92,LOW,0,93
2026-04-14,Tuesday,2026-04-13,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,272,272,0,0,0,272,0,0,0,0,0,0,0,0,-272,2100,-1828,304854,116000,,0,,,0,0,,62,true,true,28,4,true,true,38,13,true,true,14,5,true,true,2,false,false,4,false,false,5,1,5.5,6.9,9719,1.9,3.7,3,6.1,1.5,0.2214,0.4,1.5,0.6667,0.9583,71,44,62,3,38,83,MEDIUM,0,60
